url,FileSize,NumOfOutLink,ContentType
https://www.nytimes.com/2018/09/28/arts/television/simpsons-history-season-30-timeline.html,699 KB,143,text/html
https://www.nytimes.com/2018/10/01/books/hey-kiddo-jarrett-krosoczka-graphic-memoir-opioid-heroin-addiction.html,925 KB,137,text/html
https://www.nytimes.com/2018/09/27/arts/television/made-in-mexico-netflix-review.html,669 KB,136,text/html
https://www.nytimes.com/interactive/2018/09/25/climate/scotland-orkney-islands-sea-level.html,210 KB,50,text/html
https://www.nytimes.com/subscription/multiproduct/lp8HYKU.html?campaignId=6UXKY,109 KB,40,text/html
https://www.nytimes.com/2018/09/28/arts/television/whats-on-tv-friday-consent-and-hold-the-dark.html,510 KB,125,text/html
https://www.nytimes.com/2018/09/28/books/review/new-paperbacks.html,632 KB,134,text/html
https://www.nytimes.com/column/bookends,204 KB,112,text/html
https://www.nytimes.com/2018/09/28/arts/television/the-bill-cosby-case-glimpses-of-a-downfall.html,540 KB,116,text/html
https://www.nytimes.com/2018/10/01/world/asia/vietnam-protest-mai-khoi.html,651 KB,132,text/html
https://www.nytimes.com/2018/09/30/climate/epa-trump-mercury-rule.html,861 KB,131,text/html
https://www.nytimes.com/2018/09/30/world/asia/indonesia-tsunami-science.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,699 KB,130,text/html
https://www.nytimes.com/newsletters/canada-letter,87 KB,96,text/html
https://www.nytimes.com/2018/09/26/books/eric-idle-always-look-bright-side-life-monty-python-spamalot.html,593 KB,138,text/html
https://www.nytimes.com/2018/09/27/books/review/rebecca-traister-good-and-mad-soraya-chemaly-rage-becomes-her.html,624 KB,128,text/html
https://www.nytimes.com/2018/09/30/us/politics/us-canada-nafta-deal-deadline.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,701 KB,133,text/html
https://www.nytimes.com/2018/09/29/world/asia/indonesia-tsunami-sulawesi-palu.html,744 KB,130,text/html
https://www.nytimes.com/interactive/2018/08/30/climate/how-much-hotter-is-your-hometown.html,141 KB,31,text/html
https://www.nytimes.com/2018/10/01/world/asia/koreas-land-mines-dmz.html,687 KB,138,text/html
https://www.nytimes.com/2018/10/01/business/trump-nafta-usmca-differences.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,644 KB,131,text/html
https://www.nytimes.com/2018/09/28/books/review/podcast-my-struggle-karl-ove-knausgaard-daniel-mendelsohn.html,787 KB,171,text/html
https://www.nytimes.com/video/movies/100000006102467/the-land-of-steady-habits-scene.html?playlistId=100000002420711,548 KB,84,text/html
https://www.nytimes.com/2018/09/28/books/review/amitava-kumar-immigrant-montana.html,588 KB,125,text/html
https://www.nytimes.com/by/alan-rappeport,116 KB,127,text/html
https://www.nytimes.com/2018/10/01/briefing/indonesia-north-korea-the-little-mermaid.html,925 KB,167,text/html
https://www.nytimes.com/2018/09/27/climate/offshore-drilling-safety-deepwater-horizon.html,829 KB,123,text/html
https://www.nytimes.com/2018/09/28/us/politics/nafta-deal-text.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,576 KB,124,text/html
https://www.nytimes.com/2018/09/24/books/review-crudo-olivia-laing.html,602 KB,137,text/html
https://www.nytimes.com/video/movies/100000006078284/support-the-girls-scene-regina-hall.html?playlistId=100000002420711,550 KB,84,text/html
https://www.nytimes.com/2018/09/30/us/politics/fbi-kavanaugh-investigation-scope-democrats.html,786 KB,136,text/html
https://www.nytimes.com/2018/09/26/climate/epa-etzel-children-health-program.html,890 KB,130,text/html
https://www.nytimes.com/section/world/asia,110 KB,123,text/html
https://www.nytimes.com/2018/09/25/science/yellowstone-grizzly-hunt.html,914 KB,137,text/html
https://www.nytimes.com/2018/10/01/world/canada/trudeau-nafta-canada.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,782 KB,135,text/html
https://www.nytimes.com/video/arts/music/100000006000184/mo-bamba-sheck-wes-rap.html?playlistId=100000005861683,337 KB,68,text/html
https://www.nytimes.com/2018/09/27/obituaries/david-wong-louie-dies.html,825 KB,132,text/html
https://www.nytimes.com/video/movies/100000006060979/searching-anatomy-of-a-scene.html?playlistId=100000002420711,550 KB,85,text/html
https://www.nytimes.com/2018/10/01/business/energy-environment/venezuela-citgo-oil-sanctions.html,896 KB,126,text/html
https://www.nytimes.com/2018/09/30/insider/drones-orkney-islands.html,461 KB,125,text/html
https://www.nytimes.com/2018/09/29/world/asia/indonesia-tsunami-sulawesi-palu.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,742 KB,131,text/html
https://www.nytimes.com/2018/09/28/opinion/sunday/women-brett-kavanaugh-protests.html,689 KB,126,text/html
https://www.nytimes.com/video/movies/100000006057414/crazy-rich-asians-scene.html?playlistId=100000002420711,550 KB,84,text/html
https://www.nytimes.com/video/movies/100000006089409/the-nun-scene.html?playlistId=100000002420711,548 KB,83,text/html
https://www.nytimes.com/2018/09/22/opinion/sunday/back-from-the-storm.html,731 KB,131,text/html
https://www.nytimes.com/tips/public/signal-app-logo.png,76 KB,0,image/png
https://www.nytimes.com/2018/09/21/climate/florences-floodwaters-breach-defenses-at-power-plant-prompting-shutdown.html,999 KB,128,text/html
https://www.nytimes.com/2016/10/05/technology/subpoenas-and-gag-orders-show-government-overreach-tech-companies-argue.html,342 KB,120,text/html
https://www.nytimes.com/2018/09/29/opinion/sunday/brett-kavanaugh-drinking-blackouts.html,661 KB,127,text/html
https://www.nytimes.com/video/movies/100000006132463/the-hate-u-give-scene.html?playlistId=100000002420711,550 KB,83,text/html
https://www.nytimes.com/video/movies/100000006117665/assassination-nation-anatomy-of-a-scene.html?playlistId=100000002420711,549 KB,82,text/html
https://www.nytimes.com/2018/09/29/sunday-review/trump-2020-reality-tv.html,450 KB,129,text/html
https://www.nytimes.com/tips/public/tips_pubkey.asc,4 KB,0,application/pgp-signature
https://www.nytimes.com/2018/09/21/climate/andes-saving-hummingbirds.html,732 KB,139,text/html
https://www.nytimes.com/tips/public/WhatsApp_Logo_1.png,242 KB,0,image/png
https://www.nytimes.com/2018/09/28/opinion/sunday/love-hip-hop-reality-television.html,505 KB,122,text/html
https://www.nytimes.com/video/arts/music/100000005428231/aretha-franklin-death-obituary.html?playlistId=100000004352037,329 KB,87,text/html
https://www.nytimes.com/2018/10/01/arts/television/insecure-season-3-finale-recap.html,871 KB,131,text/html
https://www.nytimes.com/tips/public/secure-drop-logo.png,78 KB,0,image/png
https://www.nytimes.com/2018/09/21/climate/greenland-arctic-ice.html,872 KB,121,text/html
https://www.nytimes.com/2018/09/27/arts/blood-orange-glenn-close-black-power-brooklyn-museum.html,1024 KB,125,text/html
https://www.nytimes.com/2018/09/29/sunday-review/cornell-food-scientist-wansink-misconduct.html,873 KB,143,text/html
https://www.nytimes.com/2018/09/28/arts/television/trevor-noah-brett-kavanaugh-christine-blasey-ford.html,733 KB,135,text/html
https://www.nytimes.com/video/movies/100000006105436/women-screenwriters-classic-movies.html?playlistId=1248069018693,384 KB,101,text/html
https://www.nytimes.com/2018/09/28/us/politics/jeff-flake-kavanaugh-confirmation.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,916 KB,144,text/html
https://www.nytimes.com/video/obituaries/1194826919055/neil-simon-last-word-obituary.html?playlistId=100000004352037,314 KB,81,text/html
https://www.nytimes.com/2018/09/30/arts/television/snl-matt-damon-brett-kavanaugh-kanye-west-rant.html,715 KB,142,text/html
https://www.nytimes.com/video/movies/100000006132463/the-hate-u-give-scene.html,550 KB,83,text/html
https://www.nytimes.com/2018/09/22/opinion/sunday/brett-kavanaugh-burden-of-proof.html,920 KB,137,text/html
https://www.nytimes.com/interactive/2017/climate/what-is-climate-change.html,94 KB,61,text/html
https://www.nytimes.com/2018/09/19/us/politics/christine-blasey-ford-brett-kavanaugh-allegations.html,887 KB,131,text/html
https://www.nytimes.com/2018/09/28/opinion/sunday/kavanaugh-ford-hearing.html,887 KB,147,text/html
https://www.nytimes.com/video/us/100000006082301/aretha-franklin-celebrated-in-stirring-tribute.html?playlistId=1194811622315,356 KB,87,text/html
https://www.nytimes.com/2018/09/30/arts/television/elayne-boosler-the-comedy-master-who-hasnt-gotten-her-due.html,828 KB,146,text/html
https://www.nytimes.com/2018/09/27/books/review/desolacion-gabriela-mistral.html,433 KB,120,text/html
https://www.nytimes.com/2018/10/01/arts/beyond-frieze-london-exhibitions.html,560 KB,129,text/html
https://www.nytimes.com/2018/09/27/us/politics/brett-kavanaugh-confirmation-hearings.html,907 KB,137,text/html
https://www.nytimes.com/newsletters/breakingnewsalerts,85 KB,96,text/html
https://www.nytimes.com/2017/10/04/us/stephen-paddock-gambling.html,535 KB,130,text/html
https://www.nytimes.com/2018/10/01/movies/rocketman-trailer-elton-john.html,696 KB,130,text/html
https://www.nytimes.com/2018/09/28/arts/television/what-to-watch-this-weekend.html,660 KB,131,text/html
https://www.nytimes.com/2014/07/29/books/review/the-new-york-times-book-review-back-issues.html,1024 KB,1242,text/html
https://www.nytimes.com/2018/10/01/arts/frieze-london-women-artists.html,608 KB,134,text/html
https://www.nytimes.com/2018/09/26/science/manta-ray-filters.html,824 KB,130,text/html
https://www.nytimes.com/2018/09/25/us/politics/deborah-ramirez-brett-kavanaugh-allegations.html,720 KB,132,text/html
https://www.nytimes.com/2018/09/28/arts/dance/fall-for-dance-highlights.html,544 KB,127,text/html
https://www.nytimes.com/2018/09/28/books/review/picture-of-dorian-gray-oscar-wilde.html,578 KB,128,text/html
https://www.nytimes.com/2018/09/27/arts/television/whats-on-tv-thursday-the-good-place-and-norsemen.html,551 KB,128,text/html
https://www.nytimes.com/2018/09/27/books/review/america-ferrera-by-the-book.html,782 KB,139,text/html
https://www.nytimes.com/2018/09/30/movies/night-school-smallfoot-box-office.html,643 KB,138,text/html
https://www.nytimes.com/2018/09/27/us/politics/dr-blasey-ford-testimony-kavanaugh.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,756 KB,140,text/html
https://www.nytimes.com/2018/10/01/sports/lebron-james-lakers.html,456 KB,126,text/html
https://www.nytimes.com/2018/10/01/arts/frieze-londons-spotlight.html,563 KB,136,text/html
https://www.nytimes.com/2018/09/27/books/what-to-read-before-heading-to-movie-theaters-this-fall.html,785 KB,146,text/html
https://www.nytimes.com/2018/09/06/watching/is-facebook-watch-a-serious-streaming-platform-these-6-shows-say-yes.html,101 KB,42,text/html
https://www.nytimes.com/spotlight/arts-listings,132 KB,152,text/html
https://www.nytimes.com/column/sports-of-the-times,388 KB,111,text/html
https://www.nytimes.com/by/peter-baker,128 KB,127,text/html
https://www.nytimes.com/2018/08/07/sports/lebron-james-cavaliers-arena.html,837 KB,133,text/html
https://www.nytimes.com/2018/09/28/arts/music/yo-yo-ma-bach-suites.html,636 KB,135,text/html
https://www.nytimes.com/2018/09/07/watching/burt-reynolds-movies.html,149 KB,43,text/html
https://www.nytimes.com/2018/09/21/watching/dc-universe-comics-stream-batman-superman.html,102 KB,35,text/html
https://www.nytimes.com/2018/10/01/arts/the-frieze-art-fair-is-going-hollywood.html,569 KB,142,text/html
https://www.nytimes.com/2018/09/30/sports/nfl-scores-week-4.html,666 KB,129,text/html
https://www.nytimes.com/2018/09/28/us/politics/brett-kavanaugh-senate-judiciary.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,754 KB,132,text/html
https://www.nytimes.com/2018/10/01/arts/elton-john-rocketman-trailer-pop-culture-news.html,648 KB,146,text/html
https://www.nytimes.com/2018/09/29/arts/television/whats-on-tv-saturday-night-live-and-phantom-thread.html,513 KB,127,text/html
https://www.nytimes.com/spotlight/now-read-this,136 KB,148,text/html
https://www.nytimes.com/2018/09/30/arts/native-art-met-museum-fringe-festival.html,1024 KB,127,text/html
https://www.nytimes.com/2018/10/01/arts/design/courbet-origin-of-the-world.html,591 KB,122,text/html
https://www.nytimes.com/2018/09/26/us/politics/julie-swetnick-avenatti-kavenaugh.html,685 KB,132,text/html
https://www.nytimes.com/2018/10/01/sports/college-football-big-ten-ohio-state.html,772 KB,131,text/html
https://www.nytimes.com/2018/09/30/us/politics/fbi-kavanaugh-investigation-scope-democrats.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,786 KB,137,text/html
https://www.nytimes.com/2018/10/01/arts/alfred-leslie-london-frieze.html,575 KB,128,text/html
https://www.nytimes.com/2018/09/27/arts/television/brett-kavanaugh-hearing-television.html,928 KB,128,text/html
https://www.nytimes.com/column/by-the-book,215 KB,112,text/html
https://www.nytimes.com/2018/10/01/arts/dance/ny-quadrille-joyce-theater-john-jasperse-kyle-abraham.html,575 KB,125,text/html
https://www.nytimes.com/2010/05/18/nyregion/18blumenthal.html?action=click&contentCollection=N.Y.%20%2F%20Region&module=RelatedCoverage&region=Marginalia&pgtype=article,121 KB,114,text/html
https://www.nytimes.com/2018/09/20/theater/the-true-review-edie-falco.html,639 KB,136,text/html
https://www.nytimes.com/2018/09/27/us/politics/brett-kavanaugh-confirmation-hearings.html?action=click&module=RelatedCoverage&pgtype=Article&region=Footer,907 KB,138,text/html
https://www.nytimes.com/2018/10/01/arts/pad-london-design-and-decorative-arts.html,601 KB,135,text/html
https://www.nytimes.com/2018/09/25/books/review-your-duck-is-my-duck-deborah-eisenberg.html,605 KB,137,text/html
https://www.nytimes.com/2018/09/27/arts/television/samantha-bee-brett-kavanaugh-senate.html,818 KB,136,text/html
https://www.nytimes.com/2018/09/28/books/review/belly-up-rita-bullwinkel.html,613 KB,129,text/html
https://www.nytimes.com/2018/10/01/arts/social-work-visibility-for-women-artists-at-frieze.html,602 KB,138,text/html
https://www.nytimes.com/by/michael-s-schmidt,122 KB,127,text/html
https://www.nytimes.com/2018/09/28/theater/kinky-boots-closing.html,762 KB,130,text/html
https://www.nytimes.com/2010/05/19/nyregion/19reax.html?action=click&contentCollection=N.Y.%20%2F%20Region&module=RelatedCoverage&region=Marginalia&pgtype=article,90 KB,108,text/html
https://www.nytimes.com/2018/10/01/arts/music/brockhampton-iridescence-billboard.html,667 KB,128,text/html
https://www.nytimes.com/2018/09/27/magazine/heart-of-war-pentagon.html,787 KB,126,text/html
https://www.nytimes.com/2018/09/30/arts/television/the-deuce-recap-season-2-episode-4.html,499 KB,118,text/html
https://www.nytimes.com/2018/10/01/theater/what-the-constitution-means-to-me-review.html,607 KB,126,text/html
https://www.nytimes.com/2018/09/26/us/rachel-mitchell-bio-kavanaugh-case.html,635 KB,136,text/html
https://www.nytimes.com/2018/09/26/theater/company-west-end-stephen-sondheim-marianne-elliott.html,667 KB,145,text/html
https://www.nytimes.com/2018/10/01/arts/london-frieze-sculpture-displays.html,629 KB,141,text/html
https://www.nytimes.com/2018/09/30/arts/television/whats-on-tv-sunday-god-friended-me-and-the-simpsons.html,516 KB,125,text/html
https://www.nytimes.com/books/best-sellers/,104 KB,127,text/html
https://www.nytimes.com/2018/09/28/arts/television/felicity-top-10-best-episodes-20-anniversary.html,701 KB,136,text/html
https://www.nytimes.com/2018/10/01/theater/art-yasmina-reza-crossing-the-line-festival.html,564 KB,126,text/html
https://www.nytimes.com/2018/09/27/obituaries/merle-debuskey-dead.html,954 KB,133,text/html
https://www.nytimes.com/2018/09/28/opinion/kavanaugh-blasey-testimony-believe.html,736 KB,134,text/html
https://www.nytimes.com/2018/10/01/arts/music/review-nightcap-new-york-philharmonic-conrad-tao.html,700 KB,127,text/html
https://www.nytimes.com/2018/10/01/arts/television/whats-on-tv-monday-the-neighborhood-cbs-queen-of-the-world.html,521 KB,130,text/html
https://www.nytimes.com/2018/09/28/obituaries/inge-feltrinelli-dead.html,1005 KB,130,text/html
https://www.nytimes.com/2018/10/01/travel/tsukiji-market-tokyo-move-toyosu-.html,530 KB,121,text/html
https://www.nytimes.com/2018/09/27/opinion/blasey-ford-kavanaugh-senate-hearings-.html,744 KB,136,text/html
